date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2016-10-31 06:00:00,131.12,102.85,79.15,61.03,41.3,24.77,42.88
2016-10-31 07:00:00,129.19,102.86,71.53,54.09,38.59,26.25,43.82
2016-10-31 08:00:00,132.71,100.22,74.95,56.29,37.45,26.56,38.92
2016-10-31 09:00:00,121.33,96.84,74.1,52.05,33.7,21.72,38.48
2016-10-31 10:00:00,123.55,101.47,75.09,59.67,36.77,24.56,34.1
2016-10-31 11:00:00,119.89,95.25,77.2,54.24,36.18,21.08,34.79
2016-10-31 12:00:00,119.31,95.58,71.96,53.8,34.06,22.25,35.62
2016-10-31 13:00:00,113.02,90.27,70.11,53.57,34.66,25.87,30.76
2016-10-31 14:00:00,96.48,85.11,64.1,46.89,30.21,17.66,31.16
2016-10-31 15:00:00,105.1,88.04,64.59,45.41,31.57,23.18,27.95
2016-10-31 16:00:00,96.67,81.92,61.7,46.74,32.12,17.0,27.78
2016-10-31 17:00:00,97.74,84.08,54.83,48.54,30.87,21.18,24.09
2016-10-31 18:00:00,99.92,82.99,56.11,44.66,29.89,17.79,26.3
2016-10-31 19:00:00,103.86,76.78,60.74,51.34,27.46,19.65,20.4
2016-10-31 20:00:00,96.18,79.22,62.94,45.42,31.9,20.7,26.76
2016-10-31 21:00:00,106.33,80.34,64.32,48.57,28.08,18.54,25.07
2016-10-31 22:00:00,95.92,81.48,63.19,45.74,30.4,23.87,32.29
2016-10-31 23:00:00,118.52,87.06,68.68,54.0,34.39,22.41,33.25
2016-11-01 00:00:00,122.58,95.89,64.9,51.27,33.17,24.87,34.48
2016-11-01 01:00:00,118.07,92.91,73.95,54.17,39.66,21.61,38.53
2016-11-01 02:00:00,121.99,103.3,69.21,58.79,34.11,25.28,35.4
2016-11-01 03:00:00,118.48,101.48,70.8,61.86,35.31,23.03,42.34
2016-11-01 04:00:00,132.75,100.8,78.44,54.9,36.59,25.11,41.9
2016-11-01 05:00:00,125.49,105.99,79.87,59.29,39.9,21.61,40.31
2016-11-01 06:00:00,129.78,103.91,81.91,56.09,34.17,23.56,43.31
2016-11-01 07:00:00,128.27,95.78,80.14,52.92,39.51,23.28,38.58
2016-11-01 08:00:00,137.61,102.1,74.9,58.62,36.15,26.31,38.39
2016-11-01 09:00:00,125.28,98.92,74.64,52.81,37.07,25.36,37.63
2016-11-01 10:00:00,113.04,103.18,75.49,49.27,32.5,25.75,36.24
2016-11-01 11:00:00,124.79,98.41,66.59,58.87,33.93,23.82,33.37
2016-11-01 12:00:00,118.35,99.19,68.92,53.08,34.12,20.17,35.99
2016-11-01 13:00:00,101.61,89.84,61.98,51.33,33.4,22.04,31.08
2016-11-01 14:00:00,104.32,90.96,65.47,45.29,36.16,20.64,30.5
2016-11-01 15:00:00,99.81,81.3,57.65,51.67,33.25,21.92,27.1
2016-11-01 16:00:00,106.85,87.42,60.02,47.91,28.75,19.66,23.41
2016-11-01 17:00:00,104.85,68.9,57.99,46.53,29.77,18.76,26.84
2016-11-01 18:00:00,105.03,77.98,55.88,49.39,31.86,18.36,22.22
2016-11-01 19:00:00,102.25,84.61,59.98,47.63,30.88,19.03,26.16
2016-11-01 20:00:00,106.68,78.56,61.93,46.42,29.65,17.47,24.31
2016-11-01 21:00:00,107.14,84.48,59.66,42.8,27.8,19.93,32.21
2016-11-01 22:00:00,111.12,94.21,63.91,43.96,31.61,23.57,31.62
2016-11-01 23:00:00,109.79,94.18,66.74,52.22,36.82,18.11,31.81
2016-11-02 00:00:00,121.39,92.3,65.6,51.46,37.61,25.21,35.98
2016-11-02 01:00:00,110.78,92.71,73.61,53.25,35.35,20.18,33.7
2016-11-02 02:00:00,120.68,93.25,67.99,50.99,34.62,22.51,38.29
2016-11-02 03:00:00,123.3,105.25,72.1,60.28,36.44,25.54,39.16
2016-11-02 04:00:00,132.25,99.48,75.26,55.45,38.87,24.88,40.48
2016-11-02 05:00:00,127.65,104.75,78.16,63.11,38.71,25.45,43.24
2016-11-02 06:00:00,134.05,100.88,72.28,56.83,40.87,28.0,42.42
2016-11-02 07:00:00,122.0,106.93,70.59,58.94,39.37,21.99,41.27
2016-11-02 08:00:00,134.9,110.05,76.06,57.38,41.08,22.88,36.64
2016-11-02 09:00:00,122.01,97.81,74.93,56.11,36.3,24.06,36.84
2016-11-02 10:00:00,121.71,96.71,70.65,52.48,32.47,23.59,36.96
2016-11-02 11:00:00,111.01,98.79,69.1,52.96,34.64,22.82,35.58
2016-11-02 12:00:00,123.22,87.27,63.58,52.12,33.23,23.25,31.19
2016-11-02 13:00:00,116.61,85.15,67.93,47.14,33.21,19.29,36.33
2016-11-02 14:00:00,110.07,86.6,60.64,44.69,33.48,20.13,32.74
2016-11-02 15:00:00,111.36,82.02,66.0,44.67,33.99,20.76,29.35
2016-11-02 16:00:00,105.91,78.27,62.85,48.86,29.68,15.67,27.1
2016-11-02 17:00:00,96.85,76.63,61.11,44.57,28.99,18.51,25.78
2016-11-02 18:00:00,109.25,80.86,60.05,43.9,29.67,17.58,24.05
2016-11-02 19:00:00,104.13,76.5,61.99,43.76,31.78,23.45,26.36
2016-11-02 20:00:00,103.92,87.53,62.91,42.27,30.55,20.94,27.47
2016-11-02 21:00:00,109.29,84.91,62.58,47.53,31.31,17.97,25.67
2016-11-02 22:00:00,108.22,80.87,62.46,46.99,30.67,18.93,30.37
2016-11-02 23:00:00,114.37,88.3,64.86,45.99,32.47,24.05,31.2
2016-11-03 00:00:00,122.52,94.03,67.47,53.36,32.84,21.91,29.54
2016-11-03 01:00:00,116.89,99.28,73.03,53.14,38.81,24.11,33.58
2016-11-03 02:00:00,126.0,99.54,69.07,52.0,36.32,23.92,36.28
2016-11-03 03:00:00,130.27,98.35,74.94,56.2,37.62,24.66,42.44
2016-11-03 04:00:00,122.69,93.89,73.33,55.29,35.72,24.99,40.97
2016-11-03 05:00:00,136.66,107.03,78.45,60.44,36.68,24.49,37.93
2016-11-03 06:00:00,134.79,102.64,76.1,63.27,38.87,29.04,41.83
2016-11-03 07:00:00,122.09,101.61,78.28,57.76,34.42,24.95,37.51
2016-11-03 08:00:00,142.07,103.92,77.97,54.95,38.56,25.08,42.02
2016-11-03 09:00:00,132.92,105.37,75.95,56.14,34.0,21.2,37.72
2016-11-03 10:00:00,124.63,102.04,76.85,52.02,33.41,25.87,36.92
2016-11-03 11:00:00,116.53,89.34,69.21,51.71,37.98,25.02,37.95
2016-11-03 12:00:00,113.03,98.13,68.73,54.87,36.83,21.98,30.78
2016-11-03 13:00:00,115.69,87.81,68.82,50.41,34.94,24.78,28.62
2016-11-03 14:00:00,111.95,86.17,63.63,39.82,30.5,22.87,28.44
2016-11-03 15:00:00,110.96,81.12,62.49,46.88,32.38,24.8,30.13
2016-11-03 16:00:00,107.27,79.47,60.33,50.7,27.47,18.68,23.83
2016-11-03 17:00:00,105.78,86.13,61.49,44.07,30.91,20.44,20.45
2016-11-03 18:00:00,103.47,80.15,59.52,42.96,34.64,19.82,24.96
2016-11-03 19:00:00,104.97,80.08,62.2,42.0,26.34,19.55,27.22
2016-11-03 20:00:00,114.0,86.98,58.14,48.04,29.01,20.76,29.26
2016-11-03 21:00:00,108.63,87.76,57.3,43.65,30.85,18.32,27.13
2016-11-03 22:00:00,103.67,87.63,61.11,55.46,30.86,20.47,28.79
2016-11-03 23:00:00,114.32,83.4,67.56,51.16,32.32,22.28,33.73
2016-11-04 00:00:00,118.67,98.14,75.76,48.43,31.54,22.68,29.52
2016-11-04 01:00:00,110.01,98.1,70.93,54.27,34.69,23.77,34.43
2016-11-04 02:00:00,126.39,99.2,68.73,55.13,40.09,24.46,37.39
2016-11-04 03:00:00,127.82,107.12,72.39,58.52,36.25,26.77,39.47
2016-11-04 04:00:00,133.51,101.14,75.26,59.74,34.32,24.19,38.74
2016-11-04 05:00:00,134.12,102.75,77.36,51.28,36.77,26.74,40.58
2016-11-04 06:00:00,127.77,99.19,80.45,59.16,36.45,25.76,35.79
2016-11-04 07:00:00,125.74,103.38,77.48,54.98,39.96,27.17,39.19
2016-11-04 08:00:00,130.84,104.44,71.7,60.89,37.85,23.21,40.67
2016-11-04 09:00:00,127.86,103.86,76.16,52.6,38.83,24.48,36.6
2016-11-04 10:00:00,126.53,95.19,75.9,55.16,38.76,20.91,37.13
2016-11-04 11:00:00,113.4,94.54,75.0,59.05,33.52,23.36,36.1
2016-11-04 12:00:00,117.3,95.27,70.92,48.27,34.26,18.46,32.58
2016-11-04 13:00:00,116.7,87.94,62.32,51.06,32.23,24.23,31.66
2016-11-04 14:00:00,104.56,95.29,66.33,52.47,29.82,24.56,27.59
2016-11-04 15:00:00,99.86,83.07,65.81,48.89,28.47,22.63,27.55
2016-11-04 16:00:00,105.24,80.34,55.84,47.72,29.91,20.19,27.99
2016-11-04 17:00:00,94.11,79.13,61.01,51.44,29.37,22.47,26.33
2016-11-04 18:00:00,105.46,81.33,56.23,42.7,30.87,18.43,24.59
2016-11-04 19:00:00,98.96,80.08,59.08,48.52,28.77,21.18,26.47
2016-11-04 20:00:00,105.74,75.31,61.35,38.41,28.44,20.81,28.2
2016-11-04 21:00:00,105.87,76.84,58.54,39.54,28.26,21.52,23.86
2016-11-04 22:00:00,106.24,87.08,63.8,48.71,33.93,20.57,31.83
2016-11-04 23:00:00,117.2,79.38,69.27,46.19,30.82,20.29,30.65
2016-11-05 00:00:00,121.75,88.69,66.2,48.65,34.59,23.94,34.02
2016-11-05 01:00:00,128.73,104.95,72.45,54.18,32.81,27.04,37.5
2016-11-05 02:00:00,124.91,97.09,73.83,52.62,31.66,25.09,34.17
2016-11-05 03:00:00,133.65,102.96,74.51,55.81,37.61,24.85,37.05
2016-11-05 04:00:00,129.02,102.74,80.62,58.15,38.19,26.37,39.08
2016-11-05 05:00:00,134.12,107.62,74.59,55.89,36.8,26.88,38.84
2016-11-05 06:00:00,134.92,99.16,78.34,61.65,38.11,26.08,44.14
2016-11-05 07:00:00,134.47,98.56,77.31,61.14,37.24,27.01,38.7
2016-11-05 08:00:00,129.46,99.94,75.67,55.15,36.2,24.54,38.55
2016-11-05 09:00:00,127.28,100.07,73.73,56.45,38.33,22.28,38.88
2016-11-05 10:00:00,122.57,90.35,72.18,54.98,37.47,24.26,34.51
2016-11-05 11:00:00,122.95,95.61,68.47,49.74,34.72,21.69,34.32
2016-11-05 12:00:00,115.73,90.28,69.42,51.68,34.98,23.33,33.8
2016-11-05 13:00:00,111.55,88.67,67.34,57.32,30.94,21.76,30.56
2016-11-05 14:00:00,102.85,86.16,61.64,48.17,32.14,19.97,29.23
2016-11-05 15:00:00,96.81,89.46,64.32,46.9,29.11,20.5,26.8
2016-11-05 16:00:00,105.15,84.94,62.96,49.49,26.7,19.24,23.64
2016-11-05 17:00:00,106.81,76.96,63.13,51.17,32.12,20.88,26.56
2016-11-05 18:00:00,99.09,81.37,55.13,43.19,28.16,19.57,29.18
2016-11-05 19:00:00,99.88,81.7,62.11,43.61,30.03,18.72,25.96
2016-11-05 20:00:00,104.29,84.6,63.13,48.35,31.01,17.01,27.12
2016-11-05 21:00:00,100.32,80.47,62.88,43.42,31.58,20.86,29.25
2016-11-05 22:00:00,99.15,81.9,66.8,50.62,30.13,18.88,26.88
2016-11-05 23:00:00,100.2,95.03,65.96,55.63,32.53,22.24,34.63
2016-11-06 00:00:00,120.59,98.65,69.57,51.46,34.09,20.33,33.47
2016-11-06 01:00:00,118.1,95.41,74.54,51.71,37.32,23.03,38.27
2016-11-06 02:00:00,129.85,100.8,74.39,57.39,37.95,26.05,35.35
2016-11-06 03:00:00,137.4,107.05,75.83,54.37,37.95,20.69,42.0
2016-11-06 04:00:00,133.26,98.25,79.23,62.59,35.03,24.92,41.11
2016-11-06 05:00:00,125.3,96.78,76.44,59.15,39.89,25.63,41.42
2016-11-06 06:00:00,122.81,104.59,72.59,53.17,36.54,27.52,41.03
2016-11-06 07:00:00,133.34,104.98,74.17,56.08,35.64,28.05,39.81
2016-11-06 08:00:00,140.11,104.72,78.05,56.17,34.69,23.33,41.96
2016-11-06 09:00:00,124.41,99.04,72.58,55.84,35.51,28.88,38.65
2016-11-06 10:00:00,116.8,101.65,71.78,55.84,37.3,24.23,32.88
2016-11-06 11:00:00,114.35,93.87,70.9,53.32,33.15,25.78,32.77
2016-11-06 12:00:00,103.66,91.1,65.3,52.0,36.07,19.61,32.69
2016-11-06 13:00:00,124.02,89.8,66.88,45.58,32.77,23.59,31.74
2016-11-06 14:00:00,109.68,86.66,63.41,44.32,29.01,23.26,29.2
2016-11-06 15:00:00,109.93,87.73,59.23,46.74,33.31,17.84,30.2
2016-11-06 16:00:00,108.79,79.36,57.7,46.16,27.9,16.03,22.67
2016-11-06 17:00:00,102.02,82.64,63.02,47.48,33.62,22.24,26.11
2016-11-06 18:00:00,104.82,81.97,62.76,38.81,28.57,15.7,21.93
2016-11-06 19:00:00,104.96,77.54,68.43,44.1,29.9,18.72,27.34
2016-11-06 20:00:00,100.7,76.72,56.43,39.72,31.23,18.97,26.38
2016-11-06 21:00:00,115.19,78.64,66.13,51.93,33.4,20.77,28.6
2016-11-06 22:00:00,106.94,91.2,61.19,49.26,31.69,19.14,27.59
2016-11-06 23:00:00,113.64,91.96,62.94,51.28,28.41,19.54,33.68
2016-11-07 00:00:00,113.64,93.37,70.57,51.62,35.11,22.07,35.05
2016-11-07 01:00:00,121.83,96.46,68.76,51.86,36.35,26.79,36.07
2016-11-07 02:00:00,129.46,93.43,69.09,52.76,36.43,23.99,36.45
2016-11-07 03:00:00,132.73,105.61,74.34,54.93,38.2,26.64,39.42
2016-11-07 04:00:00,131.68,100.61,73.92,53.23,38.27,26.23,38.04
2016-11-07 05:00:00,134.09,108.14,81.1,53.04,39.14,26.16,41.92
2016-11-07 06:00:00,130.55,100.63,81.3,55.6,34.1,25.43,43.76
2016-11-07 07:00:00,129.22,110.96,78.12,56.25,37.93,24.87,42.35
2016-11-07 08:00:00,140.0,105.04,71.53,55.83,37.83,22.77,38.0
2016-11-07 09:00:00,117.62,102.81,71.91,59.36,37.18,23.56,38.99
2016-11-07 10:00:00,111.34,102.83,73.34,53.02,34.45,27.09,34.13
2016-11-07 11:00:00,114.48,93.57,72.0,57.27,34.71,21.7,36.05
2016-11-07 12:00:00,115.39,95.56,71.35,47.24,34.21,19.52,33.86
2016-11-07 13:00:00,116.46,90.53,62.87,54.42,33.49,22.06,27.28
2016-11-07 14:00:00,107.53,85.91,62.32,46.15,34.19,19.9,26.89
2016-11-07 15:00:00,102.69,82.94,65.87,50.52,30.01,22.72,27.09
2016-11-07 16:00:00,103.47,78.18,58.74,50.29,34.25,20.43,25.86
2016-11-07 17:00:00,98.6,79.85,56.98,43.72,28.2,19.33,23.3
2016-11-07 18:00:00,101.53,79.35,58.3,47.65,29.02,19.06,26.24
2016-11-07 19:00:00,100.55,86.52,57.79,47.36,28.14,20.19,26.22
2016-11-07 20:00:00,105.66,85.89,59.01,42.83,28.52,21.72,26.08
2016-11-07 21:00:00,115.73,86.8,57.81,49.53,28.91,19.57,26.15
2016-11-07 22:00:00,109.36,87.36,63.66,46.57,33.85,19.83,31.31
2016-11-07 23:00:00,118.31,83.4,66.28,46.14,31.15,20.59,34.33
2016-11-08 00:00:00,123.32,97.02,70.48,51.39,34.3,24.89,31.89
2016-11-08 01:00:00,123.1,94.96,74.65,55.28,35.58,22.22,33.57
2016-11-08 02:00:00,120.47,96.44,73.73,56.79,33.29,19.96,37.59
2016-11-08 03:00:00,121.56,98.64,77.81,54.69,37.62,25.31,37.44
2016-11-08 04:00:00,123.59,108.02,73.66,61.16,37.57,24.28,39.07
2016-11-08 05:00:00,124.65,104.16,83.31,58.32,38.82,23.92,41.58
2016-11-08 06:00:00,133.67,104.42,76.67,58.77,34.8,25.16,36.54
2016-11-08 07:00:00,124.22,103.49,74.38,55.11,35.61,27.49,42.74
2016-11-08 08:00:00,125.31,99.68,80.24,58.19,33.76,27.73,39.5
2016-11-08 09:00:00,134.56,106.49,76.23,52.22,37.01,21.58,37.34
2016-11-08 10:00:00,118.88,93.34,70.48,54.78,35.29,22.88,36.43
2016-11-08 11:00:00,118.14,100.89,76.68,51.49,35.77,21.45,34.72
2016-11-08 12:00:00,119.55,89.88,65.72,57.29,31.22,17.45,29.39
2016-11-08 13:00:00,115.5,87.21,63.59,57.93,34.22,21.46,33.91
2016-11-08 14:00:00,104.67,87.57,58.16,46.74,31.6,21.28,29.19
2016-11-08 15:00:00,104.39,80.53,64.25,42.09,30.19,19.2,28.44
2016-11-08 16:00:00,107.78,79.56,61.38,47.09,26.36,19.63,28.26
2016-11-08 17:00:00,92.51,81.6,56.97,49.05,29.22,17.92,23.57
2016-11-08 18:00:00,106.71,76.3,61.54,46.69,28.7,16.68,26.3
2016-11-08 19:00:00,107.43,82.2,56.85,46.22,31.59,19.68,25.08
2016-11-08 20:00:00,103.91,85.52,64.67,45.73,27.36,17.15,28.05
2016-11-08 21:00:00,101.65,79.56,56.45,52.59,31.8,19.19,23.3
2016-11-08 22:00:00,108.05,78.64,66.83,42.44,32.7,17.18,28.91
2016-11-08 23:00:00,109.76,93.65,60.63,49.29,34.02,22.51,29.71
2016-11-09 00:00:00,115.85,93.61,65.92,57.0,30.65,24.65,33.61
2016-11-09 01:00:00,120.33,97.2,72.46,54.42,33.42,22.53,35.63
2016-11-09 02:00:00,115.74,96.43,73.22,56.02,36.91,20.31,35.08
2016-11-09 03:00:00,123.29,97.46,70.18,52.93,37.06,27.27,36.63
2016-11-09 04:00:00,123.72,97.5,73.74,57.41,40.22,24.75,39.02
2016-11-09 05:00:00,122.76,98.28,77.01,59.98,41.85,22.86,38.2
2016-11-09 06:00:00,131.2,99.5,74.05,54.25,37.71,23.56,41.93
2016-11-09 07:00:00,142.38,101.38,79.41,55.02,42.69,25.9,39.25
2016-11-09 08:00:00,132.67,99.65,78.47,57.4,37.01,22.76,33.43
2016-11-09 09:00:00,124.92,98.82,76.72,54.74,33.21,25.74,37.3
2016-11-09 10:00:00,129.46,90.96,77.66,58.39,34.86,21.59,34.42
2016-11-09 11:00:00,124.64,89.25,68.07,48.81,35.05,26.03,31.43
2016-11-09 12:00:00,117.37,95.7,66.69,51.49,31.42,22.13,30.27
2016-11-09 13:00:00,107.89,87.88,64.73,48.7,36.92,25.08,31.03
2016-11-09 14:00:00,115.08,92.8,67.51,48.13,31.37,21.3,31.66
2016-11-09 15:00:00,103.84,78.98,62.27,42.26,30.97,18.21,28.07
2016-11-09 16:00:00,102.1,82.0,58.9,41.08,27.6,20.64,25.04
2016-11-09 17:00:00,98.22,82.28,59.08,44.81,30.22,18.08,26.42
2016-11-09 18:00:00,102.5,77.95,66.36,41.8,28.66,18.69,24.33
2016-11-09 19:00:00,94.25,82.94,57.77,38.26,30.92,18.15,24.12
2016-11-09 20:00:00,101.98,83.94,58.86,44.88,34.91,15.42,23.94
2016-11-09 21:00:00,98.46,78.77,66.75,45.02,31.17,19.26,23.94
2016-11-09 22:00:00,111.01,85.57,64.01,52.06,32.5,19.35,28.22
2016-11-09 23:00:00,113.18,98.19,67.11,50.1,29.97,23.0,31.12
2016-11-10 00:00:00,119.64,92.71,67.98,59.61,35.53,24.77,32.45
2016-11-10 01:00:00,119.49,94.04,71.86,52.27,34.88,23.99,33.75
2016-11-10 02:00:00,120.21,98.34,72.38,57.01,34.85,19.79,34.5
2016-11-10 03:00:00,124.33,101.53,76.9,53.28,38.09,26.68,39.16
2016-11-10 04:00:00,132.02,98.69,73.38,57.61,40.97,24.92,36.5
2016-11-10 05:00:00,128.94,97.57,75.24,54.76,38.22,22.16,41.44
2016-11-10 06:00:00,128.63,99.42,79.46,54.53,37.17,25.86,38.13
2016-11-10 07:00:00,127.5,112.49,79.12,56.96,38.9,20.48,38.38
2016-11-10 08:00:00,134.43,103.9,75.21,58.0,39.09,24.06,36.2
2016-11-10 09:00:00,127.79,104.14,75.37,54.6,37.59,27.18,36.94
2016-11-10 10:00:00,126.7,92.81,73.9,55.47,38.4,23.86,38.34
2016-11-10 11:00:00,117.31,89.09,67.88,56.29,35.38,22.87,35.61
2016-11-10 12:00:00,121.76,95.82,65.43,54.71,30.5,23.21,34.6
2016-11-10 13:00:00,113.1,92.95,66.45,48.82,32.32,26.9,31.74
2016-11-10 14:00:00,108.19,87.85,57.08,45.63,32.61,17.56,26.68
2016-11-10 15:00:00,107.42,80.07,58.17,44.68,33.69,20.84,26.67
2016-11-10 16:00:00,97.74,84.17,62.33,44.77,31.84,21.71,24.58
2016-11-10 17:00:00,105.05,77.17,55.41,40.24,28.16,18.66,28.06
2016-11-10 18:00:00,98.85,79.27,63.84,44.09,29.22,15.66,22.75
2016-11-10 19:00:00,111.93,74.6,56.82,47.4,29.97,22.68,27.18
2016-11-10 20:00:00,105.89,80.74,62.98,49.4,28.6,21.62,27.93
2016-11-10 21:00:00,103.56,82.56,61.7,45.73,29.77,22.14,30.99
2016-11-10 22:00:00,100.13,81.21,65.16,47.89,33.55,21.51,28.07
2016-11-10 23:00:00,104.73,88.6,66.91,50.26,31.72,20.97,32.12
2016-11-11 00:00:00,112.25,85.99,63.14,52.19,32.02,23.41,37.09
2016-11-11 01:00:00,115.96,89.14,68.63,58.86,34.74,24.33,33.23
2016-11-11 02:00:00,123.4,91.67,76.37,53.28,33.39,22.73,33.21
2016-11-11 03:00:00,124.63,102.77,71.85,63.13,35.07,25.6,34.07
2016-11-11 04:00:00,118.17,101.19,76.42,52.86,40.66,25.73,40.45
2016-11-11 05:00:00,127.95,104.58,74.44,60.57,40.14,25.9,36.0
2016-11-11 06:00:00,133.11,97.38,80.93,56.72,40.31,26.76,39.28
2016-11-11 07:00:00,134.59,98.69,73.46,63.56,35.07,22.96,40.65
2016-11-11 08:00:00,128.26,101.86,73.7,58.07,39.46,24.82,39.39
2016-11-11 09:00:00,124.32,99.69,72.4,50.17,37.55,25.91,38.68
2016-11-11 10:00:00,121.78,88.23,70.31,56.74,33.14,25.15,36.72
2016-11-11 11:00:00,116.71,94.32,67.8,49.17,37.8,24.67,37.03
2016-11-11 12:00:00,118.28,94.92,69.03,53.85,32.44,25.01,30.62
2016-11-11 13:00:00,117.61,89.71,64.33,45.8,33.06,24.85,29.23
2016-11-11 14:00:00,101.75,89.36,61.61,46.86,29.16,19.25,27.23
2016-11-11 15:00:00,107.68,85.89,61.87,45.28,28.37,20.26,28.88
2016-11-11 16:00:00,100.24,81.74,58.77,44.94,30.18,20.36,27.83
2016-11-11 17:00:00,106.68,78.35,60.47,50.64,30.56,21.69,26.18
2016-11-11 18:00:00,96.95,76.41,58.05,44.86,31.4,17.8,27.39
2016-11-11 19:00:00,100.12,84.0,59.48,45.19,29.89,17.11,22.93
2016-11-11 20:00:00,96.34,74.54,60.35,48.58,31.4,21.95,29.37
2016-11-11 21:00:00,111.72,83.38,60.97,51.21,29.18,17.78,30.27
2016-11-11 22:00:00,105.86,83.47,63.17,45.47,32.25,19.62,30.25
2016-11-11 23:00:00,117.31,83.41,64.78,48.46,33.06,23.33,34.15
2016-11-12 00:00:00,116.16,90.6,69.49,53.46,34.24,23.0,29.1
2016-11-12 01:00:00,121.94,87.65,68.69,53.61,34.29,22.42,33.3
2016-11-12 02:00:00,124.2,98.71,73.31,51.55,33.12,25.33,34.69
2016-11-12 03:00:00,121.72,96.36,71.07,58.63,37.31,25.03,39.16
2016-11-12 04:00:00,131.26,101.34,78.24,52.54,35.43,22.54,36.81
2016-11-12 05:00:00,131.42,104.74,74.69,56.03,40.59,23.73,41.17
2016-11-12 06:00:00,131.3,100.38,79.7,58.82,35.41,24.7,42.65
2016-11-12 07:00:00,118.92,106.31,82.25,50.18,35.2,25.46,41.05
2016-11-12 08:00:00,127.72,99.87,69.99,57.1,39.38,30.52,39.47
2016-11-12 09:00:00,131.97,94.41,73.74,56.95,35.51,25.91,35.74
2016-11-12 10:00:00,125.84,102.07,74.32,54.79,34.68,21.14,34.47
2016-11-12 11:00:00,119.8,92.61,68.82,55.85,37.61,20.53,36.85
2016-11-12 12:00:00,113.77,89.39,68.36,44.13,30.78,21.99,33.97
2016-11-12 13:00:00,114.87,88.31,67.1,49.97,35.09,24.42,30.39
2016-11-12 14:00:00,103.52,88.65,64.44,55.44,29.86,20.49,27.83
2016-11-12 15:00:00,99.06,78.74,62.2,47.3,31.61,21.14,23.06
2016-11-12 16:00:00,100.66,79.76,56.71,43.63,29.7,20.02,23.78
2016-11-12 17:00:00,103.89,81.96,63.39,42.22,28.89,17.56,28.99
2016-11-12 18:00:00,106.21,77.11,61.88,49.29,30.03,19.81,22.35
2016-11-12 19:00:00,100.53,78.26,57.41,44.69,33.01,17.24,25.55
2016-11-12 20:00:00,102.86,83.57,58.76,46.98,26.8,22.28,27.93
2016-11-12 21:00:00,109.87,82.24,58.41,49.07,28.23,18.09,24.6
2016-11-12 22:00:00,107.06,91.19,64.83,45.99,28.09,20.81,29.03
2016-11-12 23:00:00,112.2,87.72,70.5,48.98,27.98,20.63,32.35
2016-11-13 00:00:00,116.86,92.49,66.77,49.81,29.65,22.36,32.32
2016-11-13 01:00:00,116.78,95.05,71.1,56.11,32.9,20.38,39.97
2016-11-13 02:00:00,119.22,94.0,69.32,58.17,36.19,27.63,32.71
2016-11-13 03:00:00,125.18,94.74,71.24,58.15,34.56,25.43,39.72
2016-11-13 04:00:00,125.8,97.62,79.25,54.27,35.89,24.63,38.45
2016-11-13 05:00:00,126.54,111.39,79.17,54.86,37.04,21.05,41.08
2016-11-13 06:00:00,130.28,99.96,76.56,50.94,38.09,28.59,40.68
2016-11-13 07:00:00,129.35,99.44,75.93,56.44,42.38,24.42,38.07
2016-11-13 08:00:00,121.57,101.42,75.68,57.72,39.06,28.7,39.25
2016-11-13 09:00:00,122.22,96.68,68.1,57.06,35.06,26.09,33.88
2016-11-13 10:00:00,119.63,103.85,67.5,56.91,37.71,24.74,37.25
2016-11-13 11:00:00,112.89,96.17,70.01,46.9,37.93,22.27,34.83
2016-11-13 12:00:00,122.0,90.67,70.24,48.26,34.08,22.48,33.57
2016-11-13 13:00:00,109.09,84.36,55.77,46.75,33.88,18.62,32.47
2016-11-13 14:00:00,101.15,79.2,63.42,45.16,33.84,22.16,29.28
2016-11-13 15:00:00,104.99,83.67,58.64,44.31,31.89,21.89,27.29
2016-11-13 16:00:00,105.11,78.67,58.33,42.85,31.29,15.67,24.04
2016-11-13 17:00:00,89.08,71.33,52.17,49.11,30.87,16.89,23.63
2016-11-13 18:00:00,99.06,84.81,59.8,51.18,28.92,17.88,27.17
2016-11-13 19:00:00,94.7,79.45,61.41,45.34,28.58,21.8,27.92
2016-11-13 20:00:00,104.25,80.1,57.2,44.88,30.7,18.03,25.32
2016-11-13 21:00:00,97.82,80.54,60.78,50.68,28.15,20.52,27.08
2016-11-13 22:00:00,105.7,84.03,67.41,48.08,29.57,22.47,26.74
2016-11-13 23:00:00,114.79,83.83,61.39,50.52,32.42,20.47,32.7
2016-11-14 00:00:00,119.64,88.4,68.44,54.27,32.91,18.49,33.51
2016-11-14 01:00:00,116.22,94.63,72.52,50.73,38.2,20.33,38.0
2016-11-14 02:00:00,122.67,95.81,75.72,49.32,36.69,23.16,34.17
2016-11-14 03:00:00,132.61,95.94,74.79,52.47,37.15,23.54,36.72
2016-11-14 04:00:00,125.42,93.21,76.21,52.69,35.25,21.64,39.13
2016-11-14 05:00:00,123.56,104.36,77.22,58.53,35.88,25.48,40.71
2016-11-14 06:00:00,126.28,106.58,77.45,54.77,40.17,26.17,39.25
2016-11-14 07:00:00,121.91,95.67,71.83,61.48,35.9,28.8,37.68
2016-11-14 08:00:00,122.01,96.46,77.61,58.71,38.6,26.1,40.43
2016-11-14 09:00:00,120.95,102.58,74.26,53.89,36.96,26.4,38.92
